invoiceId,billingAccountId,billingAccountName,previousInvoiceId,billingProfileId,billingProfileName,invoiceSectionId,invoiceSectionName,partnerTenantId,partnerName,resellerName,resellerMpnId,customerTenantId,customerName,costCenter,billingPeriodStartDate,billingPeriodEndDate,servicePeriodStartDate,servicePeriodEndDate,date,serviceFamily,productOrderId,productOrderName,consumedService,meterId,meterName,meterCategory,meterSubCategory,meterRegion,productId,product,subscriptionId,subscriptionName,publisherType,publisherId,publisherName,resourceGroupName,resourceId,resourceLocation,location,effectivePrice,quantity,unitOfMeasure,chargeType,billingCurrency,pricingCurrency,costInBillingCurrency,costInPricingCurrency,costInUsd,paygCostInBillingCurrency,paygCostInUsd,exchangeRatePricingToBilling,exchangeRateDate,isAzureCreditEligible,serviceInfo1,serviceInfo2,additionalInfo,tags,partnerEarnedCreditRate,partnerEarnedCreditApplied,payGPrice,frequency,term,reservationId,reservationName,pricingModel,unitPrice,costAllocationRuleName,provider,benefitId,benefitName
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/20/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_DEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_DEV/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideendev,eastus,US East,0.004,0.00010,10K,Usage,USD,USD,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,1.0,04/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.0040,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/25/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,26b919e5-59f1-4c90-937f-5d329fdeec84,Hot RA-GRS Data Stored,Storage,Blob Storage,CA Central,DZH318Z0BNZJ006V,Blob Storage - Hot RA-GRS - CA Central,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG-UAT,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG-UAT/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideen,canadacentral,CA Central,0.05,0.00009600000000000003,1 GB/Month,Usage,USD,USD,0.0000047999999999999970,0.000004799999999999997,0.0000047999999999999970,0.0000047999999999999970,0.0000047999999999999970,1.0,04/01/2023,True,,,,,0,0,0.05,UsageBased,,,,OnDemand,0.050,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/03/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_PREDEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_PREDEV/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeenpredev,eastus,US East,0.004,0.00020,10K,Usage,USD,USD,0.000000800000000000000000,0.000000800000000000000000,0.000000800000000000000000,0.000000800000000000000000,0.000000800000000000000000,1.0,04/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.0040,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/18/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_DEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_DEV/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideendev,eastus,US East,0.00036,0.014599999999999997,10K,Usage,USD,USD,0.0000052560000000000020,0.000005256000000000002,0.0000052560000000000020,0.0000052560000000000020,0.0000052560000000000020,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/28/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG-UAT,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG-UAT/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideenuat,eastus,US East,0.004,0.001,10K,Usage,USD,USD,0.00000400,0.0000040,0.00000400,0.00000400,0.00000400,1.0,04/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.0040,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/27/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_DEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_DEV/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideendev,eastus,US East,0.045,0.00012,1 GB/Month,Usage,USD,USD,0.00000540000000000000250,0.0000054000000000000025,0.00000540000000000000250,0.00000540000000000000250,0.00000540000000000000250,1.0,04/01/2023,True,,,,,0,0,0.045,UsageBased,,,,OnDemand,0.0450,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/05/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,2a83c93a-7ebb-400a-9a49-6d362bb0cf8b,All Other Operations,Storage,Blob Storage,CA Central,DZH318Z0BNZJ006L,Blob Storage - Hot LRS - CA Central,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,rg_dev,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/rg_dev/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeendev,canadacentral,CA Central,0.0044,0.0036999999999999997,10K,Usage,USD,USD,0.0000162799999999999970,0.000016279999999999997,0.0000162799999999999970,0.0000162799999999999970,0.0000162799999999999970,1.0,04/01/2023,True,,,,,0,0,0.0044,UsageBased,,,,OnDemand,0.00440,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/06/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d,GRS Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006F,Tables - GRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,rg_dev,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/rg_dev/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeendev,canadacentral,CA Central,0.00036,0.014599999999999998,10K,Usage,USD,USD,0.0000052560000000000020,0.000005256000000000002,0.0000052560000000000020,0.0000052560000000000020,0.0000052560000000000020,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/02/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d,GRS Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006F,Tables - GRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,My_Synapse_Dev_WS,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/My_Synapse_Dev_WS/providers/Microsoft.Storage/storageAccounts/deenadlsforsynapse,canadacentral,CA Central,0.00036,0.028999999999999995,10K,Usage,USD,USD,0.0000104400000000000030,0.000010440000000000003,0.0000104400000000000030,0.0000104400000000000030,0.0000104400000000000030,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/24/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,2a83c93a-7ebb-400a-9a49-6d362bb0cf8b,All Other Operations,Storage,Blob Storage,CA Central,DZH318Z0BNZJ006L,Blob Storage - Hot LRS - CA Central,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,rg_dev,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/rg_dev/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeendev,canadacentral,CA Central,0.0044,0.0042,10K,Usage,USD,USD,0.000018480,0.00001848,0.000018480,0.000018480,0.000018480,1.0,04/01/2023,True,,,,,0,0,0.0044,UsageBased,,,,OnDemand,0.00440,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/17/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,88deeec2-3f99-482b-b75c-6b6b445ed886,GRS Data Stored,Storage,Tables,CA Central,DZH318Z0BNZ50029,Tables - GRS - CA Central,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,rg_dev,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/rg_dev/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeendev,canadacentral,CA Central,0.066,0.00012,1 GB/Month,Usage,USD,USD,0.0000079200000000000040,0.000007920000000000004,0.0000079200000000000040,0.0000079200000000000040,0.0000079200000000000040,1.0,04/01/2023,True,,,,,0,0,0.066,UsageBased,,,,OnDemand,0.0660,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/24/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,cloud-shell-storage-westus,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/cloud-shell-storage-westus/providers/Microsoft.Storage/storageAccounts/cs410032000e4126116,westus,US West,0.00036,0.014599999999999998,10K,Usage,USD,USD,0.0000052560000000000010,0.000005256000000000001,0.0000052560000000000010,0.0000052560000000000010,0.0000052560000000000010,1.0,04/01/2023,True,,,,"{""ms-resource-usage"":""azure-cloud-shell""}",0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/16/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_PREDEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_PREDEV/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeenpredev,eastus,US East,0.004,0.00020,10K,Usage,USD,USD,0.000000800000000000000000,0.000000800000000000000000,0.000000800000000000000000,0.000000800000000000000000,0.000000800000000000000000,1.0,04/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.0040,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/24/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d,GRS Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006F,Tables - GRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,My_Synapse_Dev_WS,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/My_Synapse_Dev_WS/providers/Microsoft.Storage/storageAccounts/deenadlsforsynapse,canadacentral,CA Central,0.00036,0.028999999999999995,10K,Usage,USD,USD,0.0000104400000000000030,0.000010440000000000003,0.0000104400000000000030,0.0000104400000000000030,0.0000104400000000000030,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/07/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d,GRS Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006F,Tables - GRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG-UAT,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG-UAT/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideenuat,eastus,US East,0.00036,0.028999999999999995,10K,Usage,USD,USD,0.0000104400000000000030,0.000010440000000000003,0.0000104400000000000030,0.0000104400000000000030,0.0000104400000000000030,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/01/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,40551b4c-e8be-48ed-b70b-f8d25c7de724,Read Operations,Storage,General Block Blob,,DZH318Z0BNZH006F,General Block Blob - LRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,sf-ext-func_group,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/sf-ext-func_group/providers/Microsoft.Storage/storageAccounts/sfextfuncgroup84c1,canadacentral,CA Central,0.00036,0.0013000000000000002,10K,Usage,USD,USD,0.000000468000000000000000,0.000000468000000000000000,0.000000468000000000000000,0.000000468000000000000000,0.000000468000000000000000,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/18/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,8d9eb141-dc73-4d2f-a0a0-70c98d64359c,All Other Operations,Storage,Blob Storage,US West,DZH318Z0BNZJ004K,Blob Storage - Hot LRS - US West,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_DEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_DEV/providers/Microsoft.Storage/storageAccounts/mystorageaccountmdfhh,westus,US West,0.0044,0.0037,10K,Usage,USD,USD,0.000016280,0.00001628,0.000016280,0.000016280,0.000016280,1.0,04/01/2023,True,,,,,0,0,0.0044,UsageBased,,,,OnDemand,0.00440,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/09/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,2a83c93a-7ebb-400a-9a49-6d362bb0cf8b,All Other Operations,Storage,Blob Storage,CA Central,DZH318Z0BNZJ006L,Blob Storage - Hot LRS - CA Central,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,rg_dev,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/rg_dev/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeendev,canadacentral,CA Central,0.0044,0.0041,10K,Usage,USD,USD,0.0000180399999999999970,0.000018039999999999997,0.0000180399999999999970,0.0000180399999999999970,0.0000180399999999999970,1.0,04/01/2023,True,,,,,0,0,0.0044,UsageBased,,,,OnDemand,0.00440,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/24/2023,Analytics,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,MICROSOFT.DATAFACTORY,d87c061a-44b8-4898-a94c-60355ea7a2f7,Cloud Read Write Operations,Azure Data Factory v2,Azure Data Factory v2,,DZH318Z0BQPM0014,Azure Data Factory v2 - Cloud,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_DEV,/SUBSCRIPTIONS/72729DFF-5CDE-4090-8B32-89FAC295113D/RESOURCEGROUPS/RG_DEV/PROVIDERS/MICROSOFT.DATAFACTORY/FACTORIES/MUIDEENADF-DEV,canadacentral,CA Central,0.5,0.000020,50K,Usage,USD,USD,0.0000100,0.000010,0.0000100,0.0000100,0.0000100,1.0,04/01/2023,True,,,,,0,0,0.5,UsageBased,,,,OnDemand,0.50,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/08/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,40551b4c-e8be-48ed-b70b-f8d25c7de724,Read Operations,Storage,General Block Blob,,DZH318Z0BNZH006F,General Block Blob - LRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,sf-ext-func_group,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/sf-ext-func_group/providers/Microsoft.Storage/storageAccounts/sfextfuncgroup84c1,canadacentral,CA Central,0.00036,0.0011000000000000003,10K,Usage,USD,USD,0.000000396000000000000000,0.000000396000000000000000,0.000000396000000000000000,0.000000396000000000000000,0.000000396000000000000000,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/22/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,2a83c93a-7ebb-400a-9a49-6d362bb0cf8b,All Other Operations,Storage,Blob Storage,CA Central,DZH318Z0BNZJ006L,Blob Storage - Hot LRS - CA Central,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,rg_dev,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/rg_dev/providers/Microsoft.Storage/storageAccounts/adfdemostoragedeendev,canadacentral,CA Central,0.0044,0.004000000000000001,10K,Usage,USD,USD,0.0000175999999999999980,0.000017599999999999998,0.0000175999999999999980,0.0000175999999999999980,0.0000175999999999999980,1.0,04/01/2023,True,,,,,0,0,0.0044,UsageBased,,,,OnDemand,0.00440,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/08/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG_DEV,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG_DEV/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideendev,eastus,US East,0.004,0.00010,10K,Usage,USD,USD,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,0.000000400000000000000000,1.0,04/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.0040,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/02/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG-UAT,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG-UAT/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideenuat,eastus,US East,0.004,0.0011,10K,Usage,USD,USD,0.00000440,0.0000044,0.00000440,0.00000440,0.00000440,1.0,04/01/2023,True,,,,,0,0,0.004,UsageBased,,,,OnDemand,0.0040,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/19/2023,Storage,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,Microsoft.Storage,bb20dfda-6d18-4bb1-b7fc-86a05d9cfb8d,GRS Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006F,Tables - GRS,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,RG-UAT,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/RG-UAT/providers/Microsoft.Storage/storageAccounts/adfdemostoragemuideen,canadacentral,CA Central,0.00036,0.028999999999999995,10K,Usage,USD,USD,0.0000104400000000000030,0.000010440000000000003,0.0000104400000000000030,0.0000104400000000000030,0.0000104400000000000030,1.0,04/01/2023,True,,,,,0,0,0.00036,UsageBased,,,,OnDemand,0.000360,,Azure,,
G023079039,a3d3b6ff-1d26-5015-a2f0-3a755770029b,Muideen,,ZV2C-VA2O-BG7-PGB,Muideen Muibi,J3DS-RZ27-PJA-PGB,Muideen Muibi,,,,,,Muideen Muibi,,04/01/2023,04/30/2023,04/01/2023,05/01/2023,04/28/2023,Developer Tools,e0e9fd00-aef8-139b-dae1-7909340660a2,Azure plan,API Management,17c7c650-0e4a-4a4f-99d8-412d1ebcb892,Developer Unit,API Management,API Management,,DZH318Z0BQCM004H,API Management - Developer,72729dff-5cde-4090-8b32-89fac295113d,Azure subscription 1,Microsoft,,Microsoft,sf-ext-func_group,/subscriptions/72729dff-5cde-4090-8b32-89fac295113d/resourceGroups/sf-ext-func_group/providers/Microsoft.ApiManagement/service/sf-api-manager,canadacentral,CA Central,0.0658,24.0,1 Hour,Usage,USD,USD,1.57920000000000040,1.5792000000000004,1.57920000000000040,1.57920000000000040,1.57920000000000040,1.0,04/01/2023,True,,,"{""MeteredService"":""API Management""}",,0,0,0.0658,UsageBased,,,,OnDemand,0.06580,,Azure,,
